system:time_start,LST_C_L5
"Feb 12, 2011",
"Feb 28, 2011",
"Mar 16, 2011",
"Apr 17, 2011",9.969
"Apr 24, 2011",16.048
"May 10, 2011",20.796
"May 19, 2011",
"May 26, 2011",24.582
"Jun 4, 2011",22.51
"Jun 11, 2011",
"Jun 20, 2011",
"Jun 27, 2011",22.731
"Jul 6, 2011",
"Jul 13, 2011",
"Jul 22, 2011",
"Jul 29, 2011",
"Aug 14, 2011",19.988
"Aug 23, 2011",31.52
"Aug 30, 2011",
"Sep 15, 2011",
"Sep 24, 2011",14.414
"Oct 1, 2011",20.078
"Oct 17, 2011",10.873
"Nov 2, 2011",
"Nov 11, 2011",
